,Unnamed: 0,policy_id,customer_gender_male,customer_education,incident_type_collision,fraud,num_injuries,policy_liability,customer_gender_female,incident_severity,authorities_contacted_fire,collision_type_front,incident_type_theft,authorities_contacted_none,collision_type_rear,policy_state_or,policy_annual_premium,policy_state_az,incident_type_breakin,collision_type_na,driver_relationship_na,num_witnesses,months_as_customer,policy_state_nv,policy_state_id,incident_hour,incident_month,authorities_contacted_ambulance,driver_relationship_spouse,incident_day,policy_state_ca,driver_relationship_child,total_claim_amount,vehicle_claim,injury_claim,num_claims_past_year,customer_age,auto_year,police_report_available,incident_dow,num_vehicles_involved,num_insurers_past_5_years,collision_type_side,driver_relationship_self,policy_state_wa,policy_deductable,driver_relationship_other,authorities_contacted_police
3569,3569,805,1,1,1,0,1,0,0,2,0,0,0,0,1,0,2350,0,0,0,0,2,177,0,0,13,11,1,0,20,1,0,35215.0,23015.0,12200.0,0,62,2013,0,2,2,1,0,1,0,750,0,0
3570,3570,827,1,1,1,0,2,2,0,2,0,1,0,0,0,0,3000,0,0,0,0,2,3,0,0,10,6,0,0,7,0,0,46056.0,38156.0,7900.0,0,30,2020,1,4,4,1,0,1,1,750,0,1
3571,3571,2410,0,1,1,0,0,1,1,1,0,0,0,0,0,0,3000,0,0,0,0,0,165,0,0,11,12,0,0,11,1,0,27653.0,11653.0,16000.0,0,57,2016,1,2,4,1,1,1,0,750,0,1
3572,3572,956,0,3,1,0,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,1,172,0,0,6,6,0,0,14,0,0,29973.0,14373.0,15600.0,0,42,2020,0,4,2,1,0,1,1,750,0,0
3573,3573,4378,1,4,1,0,4,1,0,2,0,1,0,0,0,0,2850,0,0,0,0,1,21,0,0,8,11,0,0,14,1,0,39011.0,26011.0,13000.0,0,67,2017,1,3,3,2,0,1,0,750,0,1
3574,3574,2717,0,3,1,0,4,2,1,2,0,0,0,0,1,0,3000,0,0,0,0,0,35,0,0,10,9,0,0,2,0,1,46496.0,41996.0,4500.0,0,26,2019,1,0,3,4,0,0,1,750,0,1
3575,3575,2777,1,1,1,0,1,3,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,215,0,0,14,7,0,0,31,0,0,21803.0,11603.0,10200.0,0,53,2013,0,2,2,1,0,1,1,750,0,1
3576,3576,1238,1,2,1,0,0,2,0,2,1,1,0,0,0,0,2600,0,0,0,0,1,174,0,0,19,8,0,0,5,1,0,39385.0,34885.0,4500.0,0,66,2020,0,0,2,1,0,1,0,750,0,0
3577,3577,1335,1,3,1,0,1,1,0,0,0,1,0,1,0,0,3000,1,0,0,0,2,62,0,0,16,10,0,1,16,0,0,92247.0,8047.0,84200.0,0,53,2007,0,2,2,1,0,0,0,750,0,0
3578,3578,1359,0,4,1,0,0,2,1,0,0,1,0,0,0,0,3000,0,0,0,0,2,169,0,1,12,4,0,0,12,0,0,14105.0,6305.0,7800.0,0,37,2015,1,4,3,1,0,1,0,750,0,1
3579,3579,2953,0,4,1,0,1,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,51,0,0,8,9,0,0,30,1,0,146511.0,34611.0,111900.0,0,31,2015,1,0,3,1,0,1,0,750,0,1
3580,3580,1835,0,3,1,0,0,2,1,1,0,0,0,0,1,0,2800,0,0,0,0,3,59,0,0,7,6,0,0,4,1,0,32446.0,19046.0,13400.0,0,26,2014,1,1,3,2,0,1,0,750,0,1
3581,3581,1876,1,3,1,0,0,1,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,139,0,0,16,6,0,0,28,1,0,54853.0,13553.0,41300.0,0,54,2015,0,4,2,1,1,1,0,750,0,0
3582,3582,2098,0,1,1,0,1,1,1,2,0,1,0,0,0,1,3000,0,0,0,0,2,35,0,0,8,5,0,0,27,0,0,68029.0,34929.0,33100.0,0,36,2017,1,0,3,2,0,1,0,750,0,1
3583,3583,584,0,3,1,0,0,0,1,0,0,0,0,1,1,0,3000,0,0,0,0,0,90,0,0,5,5,0,0,12,1,0,26746.0,10846.0,15900.0,0,43,2016,0,6,2,1,0,1,0,750,0,0
3584,3584,3933,1,4,1,0,0,2,0,1,0,0,0,0,1,0,2900,0,0,0,0,1,34,0,0,9,9,0,0,25,0,0,72088.0,23188.0,48900.0,0,27,2018,1,2,3,1,0,1,1,750,0,1
3585,3585,680,1,2,1,0,1,1,0,2,0,1,0,0,0,0,3000,0,0,0,0,1,2,0,0,14,12,0,0,17,0,0,33899.0,32399.0,1500.0,0,26,2019,1,1,3,3,0,1,1,750,0,1
3586,3586,691,1,1,1,0,0,2,0,2,0,0,0,0,1,1,3000,0,0,0,0,0,211,0,0,10,8,0,1,9,0,0,44901.0,34101.0,10800.0,0,52,2015,1,4,2,1,0,0,0,750,0,1
3587,3587,2309,0,3,1,0,0,0,1,0,0,1,0,0,0,0,3000,0,0,0,0,0,154,0,0,15,2,0,0,7,1,0,23680.0,17480.0,6200.0,0,51,2020,1,3,3,1,0,1,0,750,0,1
3588,3588,2441,1,4,0,0,0,3,0,0,0,0,0,0,0,0,2700,0,1,1,1,0,138,0,1,13,11,0,0,20,0,0,21844.0,11644.0,10200.0,0,69,2018,0,2,1,1,0,0,0,750,0,1
3589,3589,1167,0,3,1,0,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,378,0,0,4,10,0,0,24,1,0,37766.0,9066.0,28700.0,0,54,2014,0,3,2,1,0,1,0,750,0,0
3590,3590,1197,0,2,1,0,0,0,1,2,0,1,0,0,0,0,3000,1,0,0,0,1,92,0,0,0,5,1,0,9,0,0,46204.0,32704.0,13500.0,0,41,2019,0,3,2,1,0,1,0,750,0,0
3591,3591,29,0,3,0,0,0,0,1,1,0,0,1,0,0,0,2800,1,0,1,1,0,26,0,0,9,1,0,0,23,0,0,18364.0,13664.0,4700.0,0,48,2018,0,2,1,3,0,0,0,750,0,1
3592,3592,93,0,3,1,0,1,2,1,1,0,0,0,0,0,0,2700,0,0,0,0,0,70,0,0,11,5,0,0,4,1,0,10858.0,7658.0,3200.0,0,50,2013,1,5,3,1,1,1,0,750,0,1
3593,3593,1893,1,1,1,0,0,1,0,0,0,0,0,1,0,0,2950,0,0,0,0,0,21,0,0,15,1,0,0,9,1,0,59811.0,11411.0,48400.0,0,32,2017,0,2,1,2,1,0,0,750,1,0
3594,3594,4061,1,3,1,0,0,2,0,2,0,1,0,0,0,0,3000,0,0,0,0,2,116,0,0,12,8,0,0,6,1,1,42390.0,27290.0,15100.0,0,42,2013,1,1,3,1,0,0,0,750,0,1
3595,3595,2716,0,1,1,0,0,0,0,0,0,1,0,1,0,0,3000,1,0,0,0,3,133,0,0,13,11,0,1,12,0,0,20412.0,13712.0,6700.0,0,48,2016,0,1,2,1,0,0,0,750,0,0
3596,3596,3363,1,4,1,0,0,1,0,0,0,0,0,1,1,0,3000,0,0,0,0,1,91,0,0,8,4,0,1,8,1,0,36686.0,16886.0,19800.0,0,44,2014,0,0,2,1,0,0,0,750,0,0
3597,3597,3443,1,3,1,0,4,1,0,2,0,1,0,0,0,0,3000,0,0,0,0,1,111,0,0,16,12,0,0,30,1,1,48945.0,20045.0,28900.0,0,44,2014,1,0,3,1,0,0,0,750,0,1
3598,3598,3483,1,3,1,0,0,1,0,2,0,0,0,0,0,0,3000,0,0,0,0,3,147,0,0,16,11,0,0,4,1,0,93064.0,34664.0,58400.0,0,63,2015,1,0,4,1,1,1,0,750,0,1
3599,3599,214,0,1,1,0,0,1,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,66,0,0,13,10,0,0,3,1,0,26045.0,12145.0,13900.0,0,30,2014,0,3,2,1,0,1,0,750,0,1
3600,3600,3618,0,1,1,0,0,1,1,0,0,0,0,1,0,0,3000,0,0,0,0,1,38,0,0,11,11,0,0,28,0,0,38237.0,11137.0,27100.0,0,29,2020,0,3,2,1,1,1,1,750,0,0
3601,3601,3665,0,4,1,0,0,1,1,0,0,0,0,1,1,0,3000,1,0,0,0,0,58,0,0,4,6,0,0,6,0,0,29462.0,14362.0,15100.0,0,25,2019,0,3,2,2,0,1,0,750,0,0
3602,3602,1994,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3000,0,0,0,0,1,240,0,0,11,8,0,0,20,1,0,20289.0,12489.0,7800.0,0,61,2016,0,1,2,1,0,1,0,750,0,0
3603,3603,895,0,2,1,0,1,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,3,78,0,0,19,10,0,0,21,1,0,62541.0,31341.0,31200.0,0,46,2017,1,0,3,1,0,1,0,750,0,1
3604,3604,2540,0,1,1,0,0,2,1,1,0,0,0,0,0,0,3000,1,0,0,0,0,40,0,0,2,4,0,0,11,0,0,27274.0,15974.0,11300.0,0,51,2012,1,3,3,1,1,1,0,750,0,1
3605,3605,1164,1,1,0,0,1,3,0,1,0,0,0,0,0,0,3000,0,1,1,1,0,70,0,0,21,3,0,0,12,0,0,67776.0,20776.0,47000.0,0,41,2018,0,1,1,1,0,0,1,750,0,1
3606,3606,1284,0,3,1,0,0,0,1,1,0,0,0,0,1,0,3000,0,0,0,0,1,96,0,0,16,3,0,1,29,1,0,72673.0,17973.0,54700.0,0,45,2013,1,4,2,1,0,0,0,750,0,1
3607,3607,4689,0,4,1,0,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,1,37,0,0,6,10,0,0,27,1,0,27972.0,15472.0,12500.0,0,46,2018,0,6,2,2,0,1,0,750,0,0
3608,3608,3006,0,1,1,0,0,0,1,1,0,0,0,0,1,0,2950,1,0,0,0,0,105,0,0,14,5,0,0,9,0,0,32646.0,15746.0,16900.0,0,56,2020,0,3,2,1,0,0,0,750,1,1
3609,3609,3050,0,3,0,0,0,1,1,0,0,0,0,0,0,1,3000,0,1,1,1,0,64,0,0,9,7,0,0,17,0,0,33261.0,7061.0,26200.0,0,54,2016,0,2,1,1,0,0,0,750,0,1
3610,3610,4981,1,2,1,0,0,3,0,1,0,0,0,0,0,0,2750,0,0,0,0,0,70,0,0,12,4,1,0,15,1,0,31327.0,15527.0,15800.0,0,27,2017,0,0,2,1,1,1,0,750,0,0
3611,3611,130,0,2,1,0,0,0,1,1,0,1,0,0,0,0,3000,0,0,0,0,1,170,0,0,11,1,0,1,5,1,0,86443.0,20043.0,66400.0,0,57,2015,1,5,3,1,0,0,0,750,0,1
3612,3612,1917,1,3,0,0,0,1,0,1,0,0,1,0,0,1,3000,0,0,1,1,0,81,0,0,9,12,0,0,30,0,0,16400.0,1000.0,15400.0,0,33,2003,0,0,1,1,0,0,0,750,0,1
3613,3613,2096,1,3,1,0,2,2,0,1,0,1,0,0,0,0,2350,0,0,0,0,0,113,0,0,18,12,0,0,27,0,0,61122.0,8222.0,52900.0,0,49,2007,0,4,2,1,0,1,1,750,0,1
3614,3614,3955,0,3,1,0,0,2,1,0,0,0,0,0,0,0,3000,0,0,0,0,2,160,0,0,11,1,0,0,3,1,1,31956.0,9456.0,22500.0,0,46,2017,1,3,3,1,1,0,0,750,0,1
3615,3615,681,0,3,1,0,0,3,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,38,0,0,12,8,0,1,6,1,0,20838.0,6638.0,14200.0,0,24,2015,0,1,1,1,0,0,0,750,0,0
3616,3616,2467,0,4,1,0,2,2,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,105,0,0,11,12,0,0,28,1,1,16070.0,5170.0,10900.0,0,35,2005,1,5,2,1,0,0,0,750,0,1
3617,3617,4301,0,4,1,0,0,0,0,0,0,1,0,1,0,0,2600,0,0,0,0,1,87,0,0,18,9,0,0,16,1,0,11032.0,5832.0,5200.0,0,52,2018,0,0,2,1,0,1,0,750,0,0
3618,3618,4383,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2900,1,0,0,0,0,99,0,0,15,11,0,0,20,0,0,11214.0,8914.0,2300.0,0,43,2015,0,2,2,1,0,1,0,750,0,0
3619,3619,4471,0,3,1,0,0,1,1,2,1,0,0,0,0,0,3000,0,0,0,0,0,105,1,0,8,11,0,1,17,0,0,30526.0,22626.0,7900.0,0,46,2012,0,6,2,1,1,0,0,750,0,0
3620,3620,4499,0,1,1,0,0,3,0,0,0,0,0,1,1,0,2550,0,0,0,0,1,268,0,1,15,4,0,0,10,0,0,15506.0,11806.0,3700.0,0,61,2014,0,2,2,1,0,1,0,750,0,0
3621,3621,4555,0,4,1,0,2,0,1,2,0,0,0,0,1,0,3000,0,0,0,0,0,61,0,0,19,11,0,0,27,1,0,43657.0,29857.0,13800.0,0,33,2017,1,2,2,1,0,1,0,750,0,1
3622,3622,2773,0,3,1,0,0,1,0,0,0,0,0,1,0,0,2700,0,0,0,0,0,72,0,0,16,2,0,0,10,1,0,17259.0,11359.0,5900.0,0,54,2017,0,6,2,1,1,1,0,750,0,0
3623,3623,1560,0,4,1,0,0,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,3,27,0,0,11,7,1,0,3,1,0,14771.0,9271.0,5500.0,0,33,2010,0,2,2,3,0,1,0,750,0,0
3624,3624,169,1,1,1,0,0,2,0,0,0,1,0,1,0,0,2500,0,0,0,0,0,322,0,0,16,1,0,0,31,0,0,27131.0,11631.0,15500.0,0,66,2007,0,3,1,1,0,1,1,750,0,0
3625,3625,262,0,1,1,0,3,0,1,2,0,1,0,0,0,0,2800,0,0,0,0,2,204,0,0,16,10,0,0,3,1,0,50178.0,31278.0,18900.0,0,60,2013,1,3,3,1,0,1,0,750,0,1
3626,3626,2039,0,1,1,0,1,1,0,1,0,1,0,0,0,1,3000,0,0,0,0,1,10,0,0,4,4,0,0,7,0,0,39997.0,10397.0,29600.0,0,19,2013,1,6,2,2,0,1,0,750,0,1
3627,3627,2074,1,1,1,0,0,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,3,32,0,0,7,1,0,0,24,1,0,25040.0,12240.0,12800.0,0,36,2019,1,3,3,3,0,1,0,750,0,1
3628,3628,3831,1,1,1,0,4,2,0,2,0,1,0,0,0,0,3000,0,0,0,0,2,143,0,0,3,3,0,0,17,1,1,48073.0,41173.0,6900.0,0,54,2019,1,6,3,1,0,0,0,750,0,1
3629,3629,610,0,3,0,0,0,1,1,0,0,0,0,0,0,0,3000,1,1,1,1,0,41,0,0,17,12,0,0,10,0,0,27891.0,20191.0,7700.0,0,29,2018,0,1,1,2,0,0,0,750,0,1
3630,3630,3967,0,3,1,0,0,2,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,180,0,0,14,8,0,0,22,1,0,32695.0,18795.0,13900.0,0,63,2018,0,3,2,1,0,1,0,750,0,1
3631,3631,4040,0,4,1,0,0,2,1,1,0,1,0,0,0,0,2950,0,0,0,0,0,3,0,0,18,5,0,0,12,1,0,23037.0,18737.0,4300.0,0,29,2016,1,6,2,2,0,1,0,750,0,1
3632,3632,2459,0,1,1,0,0,1,1,0,0,0,0,1,1,0,2550,0,0,0,0,0,138,0,0,14,10,0,0,3,1,0,64120.0,11320.0,52800.0,0,55,2013,0,3,2,1,0,1,0,750,0,0
3633,3633,951,0,3,1,0,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,207,0,0,8,10,0,0,8,1,0,11238.0,4538.0,6700.0,0,50,2018,0,1,2,1,0,1,0,750,0,0
3634,3634,2581,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3000,1,0,0,0,1,98,0,0,8,10,0,0,2,0,0,34104.0,20104.0,14000.0,1,37,2017,1,2,3,1,1,1,0,750,0,1
3635,3635,2605,0,3,1,0,2,2,0,1,0,0,0,0,0,1,2750,0,0,0,0,3,57,0,0,14,11,0,0,11,0,0,79539.0,14739.0,64800.0,0,54,2016,1,0,2,2,1,1,0,750,0,1
3636,3636,2656,0,3,1,0,0,1,1,0,0,0,0,1,1,0,3000,0,0,0,0,0,11,0,0,4,9,0,0,24,1,0,40735.0,15035.0,25700.0,0,29,2018,0,1,2,2,0,1,0,750,0,0
3637,3637,1470,0,3,1,0,1,0,1,2,0,1,0,0,0,0,3000,1,0,0,0,3,194,0,0,6,4,0,0,26,0,0,35710.0,24910.0,10800.0,0,62,2013,1,4,3,1,0,1,0,750,0,1
3638,3638,4887,0,3,1,0,1,0,1,2,1,0,0,0,1,0,2750,0,0,0,0,1,10,0,0,20,7,0,0,22,1,0,85701.0,31701.0,54000.0,0,20,2014,0,0,2,1,0,1,0,750,0,0
3639,3639,3221,0,1,1,0,0,1,1,0,0,0,0,1,0,0,3000,0,0,0,0,0,117,0,0,9,6,0,1,18,1,0,95494.0,8294.0,87200.0,0,38,2018,0,1,1,1,1,0,0,750,0,0
3640,3640,1803,1,3,1,0,3,1,0,2,0,0,0,0,1,1,2950,0,0,0,0,1,107,0,0,15,10,0,0,4,0,0,44026.0,33326.0,10700.0,0,51,2019,1,4,3,1,0,1,0,750,0,1
3641,3641,3515,0,4,0,0,0,0,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,104,0,0,3,3,0,0,20,1,0,55547.0,26047.0,29500.0,0,42,2020,0,2,1,1,0,0,0,750,0,1
3642,3642,2171,0,3,1,0,0,0,1,0,0,0,0,0,0,0,3000,0,0,0,0,1,22,0,0,16,5,0,0,18,1,0,157547.0,12747.0,144800.0,0,54,2020,0,5,2,3,1,1,0,750,0,1
3643,3643,2193,1,3,1,0,1,1,0,1,0,0,0,0,1,0,2900,0,0,0,0,0,93,0,0,10,10,0,0,4,1,1,92837.0,18537.0,74300.0,0,51,2015,0,4,2,1,0,0,0,750,0,1
3644,3644,3930,0,3,1,0,2,1,1,1,0,1,0,0,0,0,2750,0,0,0,0,1,145,0,0,15,7,0,0,19,0,0,25862.0,14462.0,11400.0,0,50,2015,0,4,2,1,0,1,1,750,0,1
3645,3645,2359,0,3,1,0,3,2,1,2,0,0,0,0,0,0,3000,1,0,0,0,2,128,0,0,10,12,0,0,12,0,0,98457.0,41357.0,57100.0,0,50,2019,1,3,3,1,1,0,0,750,1,1
3646,3646,4285,1,1,1,0,2,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,0,53,0,0,18,2,0,0,11,1,0,46793.0,25393.0,21400.0,0,57,2013,0,0,2,1,0,1,0,750,0,1
3647,3647,1051,1,1,1,0,1,2,0,1,0,1,0,0,0,1,3000,0,0,0,0,1,32,0,0,10,1,0,0,12,0,0,21971.0,7571.0,14400.0,0,42,2012,1,5,3,1,0,1,0,750,0,1
3648,3648,1523,0,3,0,1,0,0,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,32,0,0,15,8,0,0,22,1,0,19361.0,11661.0,7700.0,0,22,2018,0,3,1,3,0,0,0,750,0,1
3649,3649,1572,0,1,1,0,1,2,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,133,1,0,14,8,0,0,25,0,1,30559.0,10859.0,19700.0,0,54,2009,0,6,2,1,0,0,0,750,0,1
3650,3650,1708,0,1,1,0,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,2,154,0,0,4,5,0,0,11,1,0,41803.0,2403.0,39400.0,0,35,2002,0,5,2,1,0,1,0,750,0,0
3651,3651,2032,0,4,1,0,1,1,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,297,0,0,13,10,0,0,13,1,0,20114.0,10414.0,9700.0,0,61,2018,0,6,2,1,0,1,0,750,0,1
3652,3652,947,1,3,1,0,2,0,0,1,0,0,0,0,0,0,2750,0,0,0,0,1,72,0,0,9,9,0,0,8,1,0,32970.0,15570.0,17400.0,0,55,2019,1,6,4,1,1,1,0,750,0,1
3653,3653,1064,0,1,1,0,0,1,0,0,0,0,0,1,1,1,2900,0,0,0,0,0,75,0,0,10,1,0,0,13,0,0,18771.0,14371.0,4400.0,0,66,2019,0,6,2,1,0,1,0,750,0,0
3654,3654,4596,0,1,1,1,0,0,0,1,0,0,0,0,1,0,3000,0,0,0,0,1,2,0,0,7,10,0,0,17,1,0,21650.0,14050.0,7600.0,0,25,2013,0,3,2,3,0,1,0,750,0,1
3655,3655,1348,0,3,1,0,0,2,1,1,0,1,0,0,0,0,3000,1,0,0,0,0,211,0,0,4,11,0,0,8,0,0,20474.0,5574.0,14900.0,0,67,2012,1,4,2,1,0,1,0,750,0,1
3656,3656,3024,0,3,1,1,0,1,1,0,0,1,0,0,0,1,2900,0,0,0,0,3,12,0,0,20,9,0,0,7,0,0,23485.0,5485.0,18000.0,0,41,2011,1,5,3,3,0,1,0,800,0,1
3657,3657,4917,0,3,1,1,0,2,1,0,0,1,0,1,0,0,3000,0,0,0,0,1,18,1,0,15,7,0,0,22,0,0,23164.0,19064.0,4100.0,0,26,2019,0,0,2,2,0,1,0,750,0,0
3658,3658,1611,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2800,0,0,0,0,2,106,0,0,0,9,0,0,16,1,0,20818.0,17618.0,3200.0,0,63,2018,1,0,2,1,1,1,0,750,0,1
3659,3659,2027,0,3,1,0,1,0,1,1,0,0,0,0,0,0,2800,0,0,0,0,0,61,0,0,4,2,0,0,8,1,0,43818.0,13618.0,30200.0,0,39,2017,0,4,2,1,1,0,0,750,1,1
3660,3660,3805,0,1,1,0,0,0,1,1,0,0,0,0,1,0,2550,0,0,0,0,1,37,0,0,19,3,0,0,26,1,0,24322.0,5122.0,19200.0,0,31,2011,1,1,2,2,0,1,0,750,0,1
3661,3661,4249,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3000,0,0,0,0,2,50,0,0,11,11,0,0,14,1,0,34224.0,13224.0,21000.0,1,34,2018,1,3,3,1,0,1,0,750,0,1
3662,3662,19,0,3,1,0,0,1,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,127,0,0,11,11,0,0,13,1,0,28916.0,14616.0,14300.0,3,46,2019,0,2,1,1,0,1,0,750,0,1
3663,3663,3492,1,1,0,0,0,3,0,0,0,0,0,0,0,0,2450,1,1,1,1,0,193,0,0,16,11,0,0,5,0,0,31501.0,3901.0,27600.0,0,68,2015,0,1,1,1,0,0,0,750,0,1
3664,3664,382,0,1,1,0,3,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,7,0,0,2,1,1,0,17,1,0,53316.0,26316.0,27000.0,0,20,2015,0,3,2,5,0,1,0,750,0,0
3665,3665,3754,1,1,1,0,1,2,0,2,0,1,0,0,0,0,3000,0,0,0,0,4,8,0,0,5,2,0,0,12,1,0,32912.0,31012.0,1900.0,1,40,2019,1,1,3,3,0,1,0,750,0,1
3666,3666,447,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,79,0,0,8,10,0,0,9,1,0,27835.0,10535.0,17300.0,0,55,2011,0,2,1,1,0,0,0,750,0,1
3667,3667,2169,0,3,1,0,0,3,1,0,0,1,0,1,0,0,2600,0,0,0,0,1,89,0,0,17,1,0,0,18,1,0,35576.0,10076.0,25500.0,0,62,2014,0,4,2,1,0,1,0,750,0,0
3668,3668,4057,0,2,1,0,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,68,0,0,21,11,0,0,25,1,0,12217.0,6817.0,5400.0,0,39,2013,0,0,1,1,0,1,0,750,0,0
3669,3669,4102,0,2,1,0,1,0,0,1,0,1,0,0,0,0,2550,0,0,0,0,5,90,0,0,2,9,0,0,3,1,0,25125.0,13425.0,11700.0,0,35,2014,1,1,3,1,0,1,0,750,0,1
3670,3670,4316,1,1,1,0,1,1,0,2,0,1,0,0,0,0,2650,0,0,0,0,3,214,0,0,15,10,0,0,11,1,0,39885.0,27985.0,11900.0,0,57,2016,1,4,3,1,0,1,0,750,0,1
3671,3671,993,1,3,1,0,2,0,0,2,0,1,0,0,0,0,2800,1,0,0,0,4,99,0,0,8,11,0,0,25,0,0,34807.0,29607.0,5200.0,0,57,2016,1,0,4,1,0,1,0,750,0,1
3672,3672,2997,1,1,1,0,0,3,0,0,0,1,0,0,0,0,3000,0,0,0,0,1,173,0,0,21,9,0,0,12,0,1,29443.0,14843.0,14600.0,0,45,2016,1,3,3,1,0,0,1,750,0,1
3673,3673,3301,0,2,1,0,0,3,1,1,0,0,0,0,0,0,3000,0,0,0,0,0,58,0,0,3,11,0,0,23,0,0,36598.0,12698.0,23900.0,0,24,2011,1,5,2,1,1,1,1,750,0,1
3674,3674,176,1,3,0,0,0,0,0,1,0,0,1,0,0,0,3000,0,0,1,1,0,259,0,0,12,4,0,0,29,1,0,25092.0,18792.0,6300.0,0,67,2016,0,0,1,1,0,0,0,750,0,1
3675,3675,199,1,1,1,0,0,0,0,1,0,1,0,0,0,0,2700,0,0,0,0,0,68,0,0,10,4,1,0,26,1,0,70001.0,8701.0,61300.0,0,61,2009,0,4,1,1,0,1,0,750,0,0
3676,3676,1859,1,1,1,0,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,50,0,0,12,9,0,0,4,1,0,46630.0,17030.0,29600.0,0,22,2018,0,2,1,1,0,1,0,750,0,0
3677,3677,223,0,3,1,0,0,2,1,1,0,0,0,0,0,0,3000,0,0,0,0,0,178,1,0,11,3,0,1,19,0,0,77772.0,24372.0,53400.0,0,47,2019,1,1,2,1,1,0,0,750,0,1
3678,3678,2141,0,2,0,0,0,1,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,218,0,0,8,7,0,0,4,1,0,21147.0,15747.0,5400.0,0,57,2018,0,3,1,1,0,0,0,750,0,1
3679,3679,3911,1,2,1,0,2,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,101,1,0,9,11,0,0,3,0,0,42082.0,13382.0,28700.0,0,41,2020,1,6,4,1,0,1,0,750,0,1
3680,3680,2286,0,3,0,0,0,3,1,1,0,0,1,0,0,1,2800,0,0,1,1,0,97,0,0,21,1,0,0,28,0,0,30068.0,19868.0,10200.0,0,48,2015,1,0,1,1,0,0,0,750,0,1
3681,3681,913,0,3,1,0,0,0,1,1,0,1,0,0,0,0,3000,1,0,0,0,2,51,0,0,8,5,0,0,27,0,0,38029.0,15929.0,22100.0,0,65,2016,1,0,4,1,0,1,0,750,0,1
3682,3682,2557,0,3,0,0,0,1,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,48,0,0,11,1,0,0,12,1,0,22056.0,14656.0,7400.0,0,41,2015,0,5,1,2,0,0,0,750,0,1
3683,3683,2740,0,3,1,0,0,0,1,1,0,1,0,0,0,0,2750,0,0,0,0,0,126,0,0,12,11,0,0,21,1,0,21147.0,15447.0,5700.0,0,46,2016,0,3,2,1,0,1,0,750,0,1
3684,3684,3009,0,3,1,0,1,1,1,2,0,0,0,0,1,0,3000,0,0,0,0,1,274,0,0,3,7,0,0,10,1,0,60803.0,36803.0,24000.0,0,70,2018,1,2,3,1,0,1,0,750,0,1
3685,3685,3359,0,3,1,0,0,1,1,0,0,0,0,1,1,1,3000,0,0,0,0,0,25,0,0,8,2,0,0,8,0,0,51574.0,12374.0,39200.0,0,22,2014,0,4,1,1,0,1,0,750,0,0
3686,3686,3600,1,4,0,0,0,1,0,1,0,0,0,0,0,0,3000,0,1,1,1,0,146,0,0,17,3,0,0,22,1,0,31140.0,24740.0,6400.0,0,63,2016,0,4,1,1,0,0,0,750,0,1
3687,3687,2017,0,4,1,0,0,1,1,0,0,1,0,1,0,0,2750,0,0,0,0,0,126,0,0,8,12,0,0,31,1,0,146415.0,8015.0,138400.0,0,61,2014,0,1,2,1,0,1,0,750,0,0
3688,3688,460,0,4,1,0,2,1,1,2,0,1,0,0,0,0,2900,0,0,0,0,3,154,0,0,13,1,0,0,13,1,0,43329.0,36229.0,7100.0,0,35,2012,1,6,4,1,0,1,0,750,0,1
3689,3689,4200,1,2,1,1,0,1,0,0,0,0,0,1,1,0,3000,0,0,0,0,1,122,0,0,15,7,0,0,6,1,0,10750.0,9250.0,1500.0,0,62,2017,0,5,2,1,0,0,0,750,1,0
